ID,Traditional,Simplified,Pinyin,Meaning
A07005,研究員,研究员,yánjiūyuán,
B08624,厭倦,厌倦,yànjuàn,
F824,煙捲兒,烟卷儿,yānjuǎn r,
B08550,煙捲兒,烟卷儿,yānjuǎnr,
E073,煙捲兒,烟卷儿,yānjuǎnr,
A06988,嚴峻,严峻,yánjùn,
A07022,眼看,眼看,yǎnkàn,
B08566,嚴酷,严酷,yánkù,
B08606,眼眶,眼眶,yǎnkuàng,
A07023,眼泪 [眼淚],眼泪,yǎnlèi,
F828,眼泪,眼泪,yǎnlèi,
A06989,嚴厲,严厉,yánlì,
A07041,艷麗,艳丽,yànlì,
B08607,眼力,眼力,yǎnlì,
F829,眼力,眼力,yǎnlì,
B08608,眼簾,眼帘,yǎnlián,
B08617,演練,演练,yǎnliàn,
B08589,顔料,颜料,yánliào,
B08579,沿路,沿路,yánlù,
A06994,言論,言论,yánlùn,
B08630,燕麥,燕麦,yànmài,
B08595,掩埋,掩埋,yǎnmái,
A06990,嚴密,严密,yánmì,
B08590,顔面,颜面,yánmiàn,
B08567,嚴明,严明,yánmíng,
B08555,淹没,淹没,yānmò,
B08557,湮没,湮没,yānmò,
B08551,煙幕,烟幕,yānmù,
B08609,眼皮,眼皮,yǎnpí,
B08560,延期,延期,yánqī,
A07024,眼前,眼前,yǎnqián,
B08626,宴請,宴请,yànqǐng,
B08610,眼球,眼球,yǎnqiú,
B08611,眼圈,眼圈,yǎnquān,
B08591,儼然,俨然,yǎnrán,
B08577,炎熱,炎热,yánrè,
F825,炎熱,炎热,yánrè,
A07012,顔色,颜色,yánsè,
F826,顔色,颜色,yánsè,
B08612,眼色,眼色,yǎnsè,
B08592,衍射,衍射,yǎnshè,
A06983,延伸,延伸,yánshēn,
A07025,眼神,眼神,yǎnshén,
B08593,衍生,衍生,yǎnshēng,
A06997,岩石,岩石,yánshí,
B08625,厭世,厌世,yànshì,
B08596,掩飾,掩饰,yǎnshì,
B08618,演示,演示,yǎnshì,
B08568,嚴守,严守,yánshǒu,
B08628,驗收,验收,yànshōu,
A07033,演説,演说,yǎnshuō,
A06991,嚴肅,严肃,yánsù,
A07009,鹽酸,盐酸,yánsuān,
B08619,演算,演算,yǎnsuàn,
B08572,言談,言谈,yántán,
A07006,研討,研讨,yántǎo,
B08587,鹽田,盐田,yántián,
B08552,煙筒,烟筒,yāntong,
Q517,煙筒,烟筒,yāntong,
B08580,沿途,沿途,yántú,
B08613,眼窩,眼窝,yǎnwō,
B08561,延誤,延误,yánwù,
A07038,厭惡,厌恶,yànwù,
F830,厭惡,厌恶,yànwù,
B08553,煙霧,烟雾,yānwù,
B08581,沿襲,沿袭,yánxí,
B08627,宴席,宴席,yànxí,
B08588,筵席,筵席,yànxí,
B08620,演習,演习,yǎnxí,
B08621,演戲,演戏,yǎnxì,
B08614,眼下,眼下,yǎnxià,
B08582,沿線,沿线,yánxiàn,
B08573,言行,言行,yánxíng,
A06984,延續,延续,yánxù,
B08554,煙葉,烟叶,yānyè,
B08622,演義,演义,yǎnyì,
A07034,演繹,演绎,yǎnyì,
B08597,掩映,掩映,yǎnyìng,
B08583,沿用,沿用,yányòng,
A06995,言語,言语,yányǔ,
A07046,諺語,谚语,yànyǔ,
A07035,演員,演员,yǎnyuán,
B08569,嚴正,严正,yánzhèng,
B08578,炎症,炎症,yánzhèng,
A07045,驗證,验证,yànzhèng,
A07007,研製,研制,yánzhì,
B08542,胭脂,胭脂,yānzhi,
Q516,胭脂,胭脂,yānzhi,
A06992,嚴重,严重,yánzhòng,
B08615,眼珠,眼珠,yǎnzhū,
B08631,燕子,燕子,yànzi,
Q519,燕子,燕子,yànzi,
A07036,演奏,演奏,yǎnzòu,
A07084,堯,尧,yáo,
A07085,姚,姚,yáo,
A07086,窑,窑,yáo,
A07088,摇 [搖],摇,yáo,
B08667,瑤,瑶,yáo,
A07097,藥,药,yào,
A07103,耀,耀,yào,
A07095,咬,咬,yǎo,
A07096,舀,舀,yǎo,
A07078,妖,妖,yāo,
A07081,腰,腰,yāo,
A07082,邀,邀,yāo,
A07079,要,要,yāo / yào,
A07077,約,约,yāo / yuē,
B08656,妖怪,妖怪,yāo•guài,
A07089,摇晃,摇晃,yáo•huàng,
B08662,摇擺,摇摆,yáobǎi,
F833,要不,要不,yàobù,
B08670,藥材,药材,yàocái,
B08659,腰帶,腰带,yāodài,
B08675,要道,要道,yàodào,
B08676,要地,要地,yàodì,
B08671,藥店,药店,yàodiàn,
B08677,要點,要点,yàodiǎn,
B08661,窑洞,窑洞,yáodòng,
B08663,摇動,摇动,yáodòng,
B08672,藥方,药方,yàofāng,
E026,藥方兒,药方儿,yàofāngr,
A07091,遥感,遥感,yáogǎn,
B08678,要害,要害,yàohài,
B08679,要好,要好,yàohǎo,
F834,要好,要好,yàohǎo,
A07076,吆喝,吆喝,yāohe,
Q523,吆喝,吆喝,yāohe,
B08673,藥劑,药剂,yàojì,
B08658,要挾,要挟,yàojiā,
B08680,要件,要件,yàojiàn,
A07100,要緊,要紧,yàojǐn,
B08657,妖精,妖精,yāojing,
Q524,妖精,妖精,yāojing,
A07092,遥控,遥控,yáokòng,
B08664,摇籃,摇篮,yáolán,
B08681,要領,要领,yàolǐng,
F835,要麽,要么,yàome,
B08682,要命,要命,yàomìng,
F836,要命,要命,yàomìng,
A07098,藥品,药品,yàopǐn,
A07083,邀請,邀请,yāoqǐng,
A07080,要求,要求,yāoqiú,
B08683,要人,要人,yàorén,
B08660,腰身,腰身,yāoshēn,
F837,要是,要是,yàoshi,
A07102,鑰匙,钥匙,yàoshi,
Q525,鑰匙,钥匙,yàoshi,
B08674,藥水,药水,yàoshuǐ,
A07101,要素,要素,yàosù,
B08669,窈窕,窈窕,yǎotiǎo,
A07090,摇頭,摇头,yáotóu,
A07093,遥望,遥望,yáowàng,
B08684,要聞,要闻,yàowén,
B08685,要務,要务,yàowù,
A07099,藥物,药物,yàowù,
A07087,謠言,谣言,yáoyán,
B08687,耀眼,耀眼,yàoyǎn,
F838,耀眼,耀眼,yàoyǎn,
B08668,咬牙切齒,咬牙切齿,yǎoyá-qièchǐ,
B08665,摇曳,摇曳,yáoyè,
B08666,徭役,徭役,yáoyì,
A07094,遥遠,遥远,yáoyuǎn,
A07075,夭折,夭折,yāozhé,
B08686,要職,要职,yàozhí,
A06963,鴉片,鸦片,yāpiàn,
A06956,壓迫,压迫,yāpò,
A06957,壓强,压强,yāqiáng,
E041,牙籤兒,牙签儿,yáqiānr,
B08538,亞熱帶,亚热带,yàrèdài,
B08530,牙刷,牙刷,yáshuā,
F822,牙刷,牙刷,yáshuā,
E055,牙刷兒,牙刷儿,yáshuār,
B08525,押送,押送,yāsòng,
A06958,壓縮,压缩,yāsuō,
A06953,丫頭,丫头,yātou,
Q512,丫頭,丫头,yātou,
A06959,壓抑,压抑,yāyì,
B08531,牙齦,牙龈,yáyín,
B08526,押韻,押韵,yāyùn,
B08522,壓榨,压榨,yāzhà,
B08535,雅致,雅致,yǎzhì,
A06960,壓制,压制,yāzhì,
B08523,壓軸,压轴,yāzhòu,
B08527,鴨子,鸭子,yāzi,
Q513,鴨子,鸭子,yāzi,
A07117,業,业,yè,
B08700,曳,曳,yè,
A07123,頁,页,yè,
A07124,夜,夜,yè,
A07128,液,液,yè,
A07131,腋,腋,yè,
A07107,也,也,yě,
A07109,冶,冶,yě,
A07112,野,野,yě,
B08688,掖,掖,yē,
B08689,噎,噎,yē,
A07126,夜裏,夜里,yè•lǐ,
F843,夜裏,夜里,yè•lǐ,
B08701,夜班,夜班,yèbān,
B08697,葉柄,叶柄,yèbǐng,
B08690,野菜,野菜,yěcài,
B08691,野地,野地,yědì,
B08708,液化,液化,yèhuà,
A07118,業績,业绩,yèjì,
A07125,夜間,夜间,yèjiān,
F842,夜間,夜间,yèjiān,
B08694,業界,业界,yèjiè,
A07110,冶金,冶金,yějīn,
B08709,液晶,液晶,yèjīng,
B08702,夜空,夜空,yèkōng,
A07111,冶煉,冶炼,yěliàn,
B08698,葉緑素,叶绿素,yèlǜsù,
B08699,葉脈,叶脉,yèmài,
A07113,野蠻,野蛮,yěmán,
B08703,夜幕,夜幕,yèmù,
A07121,葉片,叶片,yèpiàn,
B08704,夜色,夜色,yèsè,
A07114,野生,野生,yěshēng,
B08705,夜市,夜市,yèshì,
A07115,野獸,野兽,yěshòu,
A07104,耶穌,耶稣,Yēsū,
A07129,液態,液态,yètài,
A07130,液體,液体,yètǐ,
A07116,野外,野外,yěwài,
A07127,夜晚,夜晚,yèwǎn,
F844,夜晚,夜晚,yèwǎn,
A07119,業務,业务,yèwù,
B08706,夜校,夜校,yèxiào,
B08692,野心,野心,yěxīn,
B08693,野性,野性,yěxìng,
A07108,也許,也许,yěxǔ,
F840,也許,也许,yěxǔ,
A07106,爺爺,爷爷,yéye,
F839,爺爺,爷爷,yéye,
Q527,爺爺,爷爷,yéye,
B08695,業已,业已,yèyǐ,
B08707,夜以繼日,夜以继日,yèyǐjìrì,
A07120,業餘,业余,yèyú,
B08696,業主,业主,yèzhǔ,
A07122,葉子,叶子,yèzi,
F841,葉子,叶子,yèzi,
Q528,葉子,叶子,yèzi,
A07105,椰子,椰子,yēzi,
Q526,椰子,椰子,yēzi,
A07187,儀,仪,yí,
A07190,夷,夷,yí,
A07191,宜,宜,yí,
A07193,姨,姨,yí,
A07197,移,移,yí,
A07201,遺,遗,yí,
A07209,疑,疑,yí,
A07234,義,义,yì,
A07233,億,亿,yì,
A07239,憶,忆,yì,
A07240,議,议,yì,
A07245,亦,亦,yì,
A07246,異,异,yì,
A07251,役,役,yì,
A07248,抑,抑,yì,
A07236,藝,艺,yì,
A07252,譯,译,yì,
A07250,邑,邑,yì,
A07253,易,易,yì,
A07255,疫,疫,yì,
A07256,益,益,yì,
A07257,逸,逸,yì,
A07258,意,意,yì,
A07269,溢,溢,yì,
A07272,翼,翼,yì,
A07212,乙,乙,yǐ,
A07213,已,已,yǐ,
A07215,以,以,yǐ,
A07229,矣,矣,yǐ,
A07230,蟻,蚁,yǐ,
A07231,倚,倚,yǐ,
A07132,一,一,yī,
A07165,伊,伊,yī,
A07166,衣,衣,yī,
A07169,醫,医,yī,
A07175,依,依,yī,
A07186,壹,壹,yī,
B08789,議案,议案,yì’àn,
B08819,益處,益处,yì•chù,
A07259,意見,意见,yì•jiàn,
A07214,已經,已经,yǐ•jīng,
F862,已經,已经,yǐ•jīng,
B08786,義氣,义气,yì•qì,
A07261,意識,意识,yì•shí,
A07134,一半,一半,yībàn,
A07133,一般,一般,yībān,
A07135,一輩子,一辈子,yībèizi,
F845,一輩子,一辈子,yībèizi,
Q529,一輩子,一辈子,yībèizi,
B08813,譯本,译本,yìběn,
B08710,一本正經,一本正经,yīběn-zhèngjīng,
A07216,以便,以便,yǐbiàn,
A07136,一邊,一边,yībiān,
F846,一邊,一边,yībiān,
B08759,儀表,仪表,yíbiǎo,
B08711,一並,一并,yībìng,
B08785,義不容辭,义不容辞,yìbùróngcí,
B08795,異彩,异彩,yìcǎi,
A07202,遺産,遗产,yíchǎn,
A07247,異常,异常,yìcháng,
B08790,議程,议程,yìchéng,
B08712,一成不變,一成不变,yīchéng-bùbiàn,
B08818,益蟲,益虫,yìchóng,
B08713,一籌莫展,一筹莫展,yīchóu-mòzhǎn,
A07203,遺傳,遗传,yíchuán,
A07176,依次,依次,yīcì,
B08764,遺存,遗存,yícún,
B08754,依存,依存,yīcún,
B08714,一代,一代,yīdài,
A07137,一帶,一带,yīdài,
B08715,一帶一路,一带一路,yīdài-yīlù,
A07138,一旦,一旦,yīdàn,
B08716,一道,一道,yīdào,
A07195,胰島素,胰岛素,yídǎosù,
B08775,疑點,疑点,yídiǎn,
B08717,一點兒,一点儿,yīdiǎnr,
E042,一點兒,一点儿,yīdiǎnr,
F847,一點兒,一点儿,yīdiǎnr,
B08791,議定,议定,yìdìng,
A07139,一定,一定,yīdìng,
F848,一定,一定,yīdìng,
A07198,移動,移动,yídòng,
E186,衣兜兒,衣兜儿,yīdōur,
A07140,一度,一度,yīdù,
F849,一度,一度,yīdù,
B08796,異端,异端,yìduān,
A07141,一端,一端,yīduān,
A07177,依法,依法,yīfǎ,
B08718,一帆風順,一帆风顺,yīfān-fēngshùn,
B08765,遺風,遗风,yífēng,
A07167,衣服,衣服,yīfu,
Q531,衣服,衣服,yīfu,
A07178,依附,依附,yīfù,
B08719,一概,一概,yīgài,
A07142,一共,一共,yīgòng,
F850,一共,一共,yīgòng,
A07143,一貫,一贯,yīguàn,
F851,一貫,一贯,yīguàn,
B08797,異國,异国,yìguó,
A07204,遺憾,遗憾,yíhàn,
A07217,以後,以后,yǐhòu,
B08749,醫護,医护,yīhù,
B08798,異化,异化,yìhuà,
A07241,議會,议会,yìhuì,
B08821,意會,意会,yìhuì,
A07144,一會兒,一会儿,yīhuìr,
E106,一會兒,一会儿,yīhuìr,
F852,一會兒,一会儿,yīhuǐr,
A07210,疑惑,疑惑,yíhuò,
B08809,抑或,抑或,yìhuò,
A07205,遺跡,遗迹,yíjì,
B08799,異己,异己,yìjǐ,
A07218,以及,以及,yǐjí,
B08792,議價,议价,yìjià,
B08761,移交,移交,yíjiāo,
B08743,衣襟,衣襟,yījīn,
A07260,意境,意境,yìjìng,
A07179,依舊,依旧,yījiù,
F859,依舊,依旧,yījiù,
B08720,一技之長,一技之长,yījìzhīcháng,
B08762,移居,移居,yíjū,
A07180,依據,依据,yījù,
B08721,一舉,一举,yījǔ,
B08793,議決,议决,yìjué,
B08784,倚靠,倚靠,yǐkào,
A07181,依靠,依靠,yīkào,
B08800,異口同聲,异口同声,yìkǒu-tóngshēng,
A07145,一塊兒,一块儿,yīkuàir,
E056,一塊兒,一块儿,yīkuàir,
A07219,以來,以来,yǐlái,
A07182,依賴,依赖,yīlài,
Q530,一攬子,一揽子,yīlǎnzi,
B08722,一攬子,一揽子,yīlǎnzǐ,
A07244,屹立,屹立,yìlì,
A07270,毅力,毅力,yìlì,
A07146,一連,一连,yīlián,
B08755,依戀,依恋,yīliàn,
B08822,意料,意料,yìliào,
A07170,醫療,医疗,yīliáo,
B08744,衣料,衣料,yīliào,
A07206,遺留,遗留,yíliú,
B08723,一流,一流,yīliú,
B08766,遺漏,遗漏,yílòu,
B08776,疑慮,疑虑,yílǜ,
A07147,一律,一律,yīlǜ,
A07242,議論,议论,yìlùn,
A07194,姨媽,姨妈,yímā,
B08724,一脈相承,一脉相承,yīmài-xiāngchéng,
A07220,以免,以免,yǐmiǎn,
A07148,一面,一面,yīmiàn,
B08816,疫苗,疫苗,yìmiáo,
A07199,移民,移民,yímín,
B08726,一目了然,一目了然,yīmù-liǎorán,
B08725,一模一樣,一模一样,yīmú-yīyàng,
A07295,吟,吟,yín,
A07301,寅,寅,yín,
A07299,淫,淫,yín,
A07296,銀,银,yín,
A07314,印,印,yìn,
B08867,尹,尹,yǐn,
A07302,引,引,yǐn,
A07310,隱,隐,yǐn,
A07313,癮,瘾,yǐn,
A07273,因,因,yīn,
A07281,陰,阴,yīn,
A07288,音,音,yīn,
A06975,殷,殷,yīn,
A07286,茵,茵,yīn,
A07308,飲,饮,yǐn / yìn,
A07287,蔭,荫,yīn / yìn,
F864,飮水,飮水,yǐn shuǐ,
B08833,陰暗,阴暗,yīn’àn,
A07276,因而,因而,yīn’ér,
A07279,因爲,因为,yīn•wèi,
B08777,疑難,疑难,yínán,
B08868,引爆,引爆,yǐnbào,
A07311,隱蔽,隐蔽,yǐnbì,
A07317,蔭庇,荫庇,yīnbì,
B08846,音標,音标,yīnbiāo,
A07312,隱藏,隐藏,yǐncáng,
B08861,吟唱,吟唱,yínchàng,
B08834,陰沉,阴沉,yīnchén,
B08847,音程,音程,yīnchéng,
A07274,因此,因此,yīncǐ,
A07303,引導,引导,yǐndǎo,
A07289,音調,音调,yīndiào,
A07275,因地制宜,因地制宜,yīndì-zhìyí,
B08869,引渡,引渡,yǐndù,
A07221,以內,以内,yǐnèi,
B08891,印發,印发,yìnfā,
B08870,引發,引发,yǐnfā,
B08848,音符,音符,yīnfú,
A07331,迎,迎,yíng,
A07336,盈,盈,yíng,
A07338,螢,萤,yíng,
A07339,營,营,yíng,
A07342,蠅,蝇,yíng,
A07343,贏,赢,yíng,
A07352,映,映,yìng,
A07353,硬,硬,yìng,
A07345,影,影,yǐng,
A07321,英,英,yīng,
A07325,嬰,婴,yīng,
B08907,膺,膺,yīng,
A07330,鷹,鹰,yīng,
F866,鷹,鹰,yīng,
A07318,應,应,yīng / yìng,
A07326,嬰兒,婴儿,yīng’ér,
A07350,應付,应付,yìng•fù,
A07328,櫻桃,樱桃,yīng•táo,
B08849,音高,音高,yīngāo,
A07322,英鎊,英镑,yīngbàng,
B08941,硬幣,硬币,yìngbì,
B08929,應變,应变,yìngbiàn,
B08901,英才,英才,yīngcái,
B08939,映襯,映衬,yìngchèn,
Q536,應酬,应酬,yìngchou,
A07349,應酬,应酬,yìngchóu,
A07319,應當,应当,yīngdāng,
A07344,贏得,赢得,yíngdé,
B08917,營地,营地,yíngdì,
B08942,硬度,硬度,yìngdù,
B08930,應對,应对,yìngduì,
F865,嬰兒,婴儿,yīng'ér,
B08918,營房,营房,yíngfáng,
B08908,迎風,迎风,yíngfēng,
A07320,應該,应该,yīnggāi,
A07333,熒光,荧光,yíngguāng,
A07334,熒光屏,荧光屏,yíngguāngpíng,
B08909,迎合,迎合,yínghé,
B08943,硬化,硬化,yìnghuà,
A07327,櫻花,樱花,yīnghuā,
B08931,應急,应急,yìngjí,
B08944,硬件,硬件,yìngjiàn,
A07332,迎接,迎接,yíngjiē,
B08899,應届,应届,yīngjiè,
B08919,營救,营救,yíngjiù,
B08902,英俊,英俊,yīngjùn,
B08932,應考,应考,yìngkǎo,
B08915,盈虧,盈亏,yíngkuī,
B08920,營壘,营垒,yínglěi,
A07337,盈利,盈利,yínglì,
B08921,營利,营利,yínglì,
B08925,贏利,赢利,yínglì,
B08903,英烈,英烈,yīngliè,
B08910,迎面,迎面,yíngmiàn,
B08904,英明,英明,yīngmíng,
B08905,英模,英模,yīngmó,
B08945,硬盤,硬盘,yìngpán,
A07346,影片,影片,yǐngpiàn,
B08933,應聘,应聘,yìngpìn,
A07335,熒屏,荧屏,yíngpíng,
B08911,迎親,迎亲,yíngqīn,
B08924,縈繞,萦绕,yíngrào,
B08912,迎刃而解,迎刃而解,yíngrèn'érjiě,
B08926,影射,影射,yǐngshè,
B08934,應試,应试,yìngshì,
B08913,迎頭,迎头,yíngtóu,
A07277,因果,因果,yīnguǒ,
B08906,英武,英武,yīngwǔ,
A07329,鸚鵡,鹦鹉,yīngwǔ,
B08927,影像,影像,yǐngxiàng,
A07347,影響,影响,yǐngxiǎng,
B08922,營銷,营销,yíngxiāo,
B08946,硬性,硬性,yìngxìng,
A07323,英雄,英雄,yīngxióng,
A07340,營養,营养,yíngyǎng,
B08935,應邀,应邀,yìngyāo,
A07341,營業,营业,yíngyè,
A07351,應用,应用,yìngyòng,
A07324,英勇,英勇,yīngyǒng,
B08916,盈餘,盈余,yíngyú,
B08928,影院,影院,yǐngyuàn,
B08900,應允,应允,yīngyǔn,
B08936,應運而生,应运而生,yìngyùn'érshēng,
B08923,營造,营造,yíngzào,
B08914,迎戰,迎战,yíngzhàn,
B08937,應戰,应战,yìngzhàn,
B08940,映照,映照,yìngzhào,
B08938,應徵,应征,yìngzhēng,
A07348,影子,影子,yǐngzi,
F867,影子,影子,yǐngzi,
Q537,影子,影子,yǐngzi,
A07297,銀行,银行,yínháng,
B08862,銀河,银河,yínhé,
B08892,印花,印花,yìnhuā,
B08881,隱患,隐患,yǐnhuàn,
A07300,淫穢,淫秽,yínhuì,
B08823,意念,意念,yìniàn,
B08893,印記,印记,yìnjì,
B08835,陰極,阴极,yīnjí,
B08836,陰間,阴间,yīnjiān,
A07291,音節,音节,yīnjié,
A07290,音階,音阶,yīnjiē,
A07304,引進,引进,yǐnjìn,
B08882,隱居,隐居,yǐnjū,
B08837,陰冷,阴冷,yīnlěng,
A07305,引力,引力,yǐnlì,
B08838,陰曆,阴历,yīnlì,
B08839,陰凉,阴凉,yīnliáng,
B08850,音量,音量,yīnliàng,
B08880,飲料,饮料,yǐnliào,
B08871,引領,引领,yǐnlǐng,
B08872,引路,引路,yǐnlù,
B08851,音律,音律,yīnlǜ,
B08840,陰霾,阴霾,yīnmái,
B08883,隱瞞,隐瞒,yǐnmán,
B08884,隱秘,隐秘,yǐnmì,
B08885,隱没,隐没,yǐnmò,
A07282,陰謀,阴谋,yīnmóu,
B08863,銀幕,银幕,yínmù,
B08886,隱匿,隐匿,yǐnnì,
B08852,音頻,音频,yīnpín,
B08864,銀屏,银屏,yínpíng,
A07306,引起,引起,yǐnqǐ,
B08858,殷切,殷切,yīnqiè,
B08859,殷勤,殷勤,yīnqín,
B08873,引擎,引擎,yǐnqíng,
B08894,印染,印染,yìnrǎn,
B08874,引人入勝,引人入胜,yǐnrén-rùshèng,
B08853,音色,音色,yīnsè,
A07283,陰森,阴森,yīnsēn,
B08875,引申,引申,yǐnshēn,
A07309,飲食,饮食,yǐnshí,
B08887,隱士,隐士,yǐnshì,
B08860,殷實,殷实,yīnshí,
B08831,因勢利導,因势利导,yīnshì-lìdǎo,
A07315,印刷,印刷,yìnshuā,
B08876,引水,引水,yǐnshuǐ,
B08888,隱私,隐私,yǐnsī,
A07278,因素,因素,yīnsù,
B08877,引文,引文,yǐnwén,
B08832,因襲,因袭,yīnxí,
B08841,陰險,阴险,yīnxiǎn,
A07316,印象,印象,yìnxiàng,
B08854,音像,音像,yīnxiàng,
A07292,音響,音响,yīnxiǎng,
A07298,銀杏,银杏,yínxìng,
B08895,印行,印行,yìnxíng,
B08889,隱性,隐性,yǐnxìng,
B08842,陰性,阴性,yīnxìng,
B08855,音訊,音讯,yīnxùn,
A07284,陰陽,阴阳,yīnyáng,
B08856,音譯,音译,yīnyì,
A07285,陰影,阴影,yīnyǐng,
A07307,引用,引用,yǐnyòng,
B08878,引誘,引诱,yǐnyòu,
B08844,陰鬱,阴郁,yīnyù,
B08843,陰雨,阴雨,yīnyǔ,
B08865,銀元,银元,yínyuán,
A07294,姻緣,姻缘,yīnyuán,
B08890,隱約,隐约,yǐnyuē,
A07293,音樂,音乐,yīnyuè,
B08845,陰雲,阴云,yīnyún,
B08857,音韻,音韵,yīnyùn,
B08896,印章,印章,yìnzhāng,
B08897,印證,印证,yìnzhèng,
B08879,引證,引证,yǐnzhèng,
B08898,印製,印制,yìnzhì,
B08866,銀子,银子,yínzi,
Q535,銀子,银子,yínzi,
A07280,因子,因子,yīnzǐ,
A07149,一旁,一旁,yīpáng,
F853,一旁,一旁,yīpáng,
B08727,一瞥,一瞥,yīpiē,
A07188,儀器,仪器,yíqì,
B08767,遺棄,遗弃,yíqì,
A07150,一齊,一齐,yīqí,
B08728,一氣,一气,yīqì,
A07151,一起,一起,yīqǐ,
A07222,以前,以前,yǐqián,
A07152,一切,一切,yīqiè,
B08817,疫情,疫情,yìqíng,
A07271,毅然,毅然,yìrán,
B08781,已然,已然,yǐrán,
A07183,依然,依然,yīrán,
F860,依然,依然,yīrán,
B08760,宜人,宜人,yírén,
B08788,藝人,艺人,yìrén,
B08820,翌日,翌日,yìrì,
B08729,一如既往,一如既往,yīrú-jìwǎng,
B08745,衣衫,衣衫,yīshān,
A07168,衣裳,衣裳,yīshang,
F858,衣裳,衣裳,yīshang,
Q532,衣裳,衣裳,yīshang,
B08730,一生,一生,yīshēng,
F854,一生,一生,yīshēng,
A07171,醫生,医生,yīshēng,
B08783,以身作則,以身作则,yǐshēn-zuòzé,
A07189,儀式,仪式,yíshì,
B08768,遺失,遗失,yíshī,
F861,遺失,遗失,yíshī,
B08812,役使,役使,yìshǐ,
A07153,一時,一时,yīshí,
B08746,衣食,衣食,yīshí,
B08742,伊始,伊始,yīshǐ,
B08750,醫師,医师,yīshī,
B08731,一視同仁,一视同仁,yīshì-tóngrén,
B08769,遺書,遗书,yíshū,
A07237,藝術,艺术,yìshù,
B08751,醫術,医术,yīshù,
A07238,藝術家,艺术家,yìshùjiā,
A07154,一瞬,一瞬,yīshùn,
B08778,疑似,疑似,yísì,
A07262,意思,意思,yìsi,
Q534,意思,意思,yìsi,
A07155,一絲不苟,一丝不苟,yīsī-bùgǒu,
B08763,移送,移送,yísòng,
B08770,遺體,遗体,yítǐ,
B08794,議題,议题,yìtí,
B08801,異體,异体,yìtǐ,
A07156,一體,一体,yītǐ,
B08802,異同,异同,yìtóng,
A07157,一同,一同,yītóng,
A07263,意圖,意图,yìtú,
B08779,疑團,疑团,yítuán,
B08756,依托,依托,yītuō,
A07264,意外,意外,yìwài,
A07223,以外,以外,yǐwài,
B08771,遺忘,遗忘,yíwàng,
B08782,已往,已往,yǐwǎng,
A07224,以往,以往,yǐwǎng,
F863,以往,以往,yǐwǎng,
B08732,一望無際,一望无际,yīwàng-wújì,
A07265,意味,意味,yìwèi,
A07225,以爲,以为,yǐwéi,
A07184,依偎,依偎,yīwēi,
A07211,疑問,疑问,yíwèn,
B08814,譯文,译文,yìwén,
A07192,貽誤,贻误,yíwù,
B08772,遺物,遗物,yíwù,
A07235,義務,义务,yìwù,
B08803,異物,异物,yìwù,
B08747,衣物,衣物,yīwù,
B08752,醫務,医务,yīwù,
B08787,義無反顧,义无反顾,yìwúfǎngù,
B08733,一無所有,一无所有,yīwúsuǒyǒu,
B08757,依稀,依稀,yīxī,
A07226,以下,以下,yǐxià,
A07196,胰腺,胰腺,yíxiàn,
A07158,一線,一线,yīxiàn,
B08773,遺像,遗像,yíxiàng,
B08825,意向,意向,yìxiàng,
A07266,意象,意象,yìxiàng,
B08824,意想,意想,yìxiǎng,
B08804,異郷,异郷,yìxiāng,
A07159,一向,一向,yīxiàng,
F856,一向,一向,yīxiàng,
E029,一下兒,一下儿,yīxiàr,
F855,一下兒,一下儿,yīxiàr,
B08735,一些,一些,yīxiē,
F857,一些,一些,yīxiē,
B08780,疑心,疑心,yíxīn,
A07160,一心,一心,yīxīn,
B08805,異性,异性,yìxìng,
B08736,一心一意,一心一意,yīxīn-yīyì,
B08734,一席之地,一席之地,yīxízhīdì,
A07172,醫學,医学,yīxué,
B08774,遺言,遗言,yíyán,
B08806,異樣,异样,yìyàng,
